Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,81,1,157,"0,00%","274,9","112,5","12,76"
Total,3000,3,2,3,3,81,1,157,"0,00%","274,9","112,5","12,76"
