Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,28,1,107,"0,00%","187,2","76,6","8,44"
Total,2000,2,1,2,2,28,1,107,"0,00%","187,2","76,6","8,44"
