Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,1,2,90,0,104,"0,00%","96,6","39,5","10,66"
Total,1000,2,1,1,2,90,0,104,"0,00%","96,6","39,5","10,66"
