Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,6,37,4,141,"0,00%","182,1","60,6","10,40"
Total,2000,6,5,6,6,37,4,141,"0,00%","182,1","60,6","10,40"
