Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,8090,8233,12537,13045,13708,338,14701,"0,00%","92,7","38,0","3550,83"
Total,2000,8090,8233,12537,13045,13708,338,14701,"0,00%","92,7","38,0","3550,83"
