Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,13302,13628,22052,22327,22601,390,22976,"0,00%","96,3","39,6","6393,41"
Total,3000,13302,13628,22052,22327,22601,390,22976,"0,00%","96,3","39,6","6393,41"
