Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,116,36,290,757,1074,29,1097,"0,00%","118,6","48,6","228,20"
Total,1000,116,36,290,757,1074,29,1097,"0,00%","118,6","48,6","228,20"
