Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,1,1,1,2,48,0,84,"0,00%","96,4","39,4","7,61"
Total,1000,1,1,1,2,48,0,84,"0,00%","96,4","39,4","7,61"
