Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,2,2,17,1,95,"0,00%","276,7","113,2","6,40"
Total,3000,1,1,2,2,17,1,95,"0,00%","276,7","113,2","6,40"
