Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,75,2,116,"0,00%","186,4","76,3","10,64"
Total,2000,3,2,3,3,75,2,116,"0,00%","186,4","76,3","10,64"
