Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,65,1,107,"0,00%","272,3","111,4","8,97"
Total,3000,3,2,3,3,65,1,107,"0,00%","272,3","111,4","8,97"
