Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,9,6,9,15,121,4,1004,"0,00%","414,8","212,7","24,48"
Total,3000,9,6,9,15,121,4,1004,"0,00%","414,8","212,7","24,48"
