Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,30,27,34,45,90,21,143,"0,00%","290,1","110,2","11,66"
Total,2000,30,27,34,45,90,21,143,"0,00%","290,1","110,2","11,66"
