Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,27,24,32,44,116,16,132,"0,00%","152,4","57,9","13,09"
Total,1000,27,24,32,44,116,16,132,"0,00%","152,4","57,9","13,09"
