Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,4,7,13,78,2,142,"0,00%","418,1","158,8","13,01"
Total,3000,6,4,7,13,78,2,142,"0,00%","418,1","158,8","13,01"
