Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,3,55,1,107,"0,00%","328,8","121,7","8,43"
Total,3000,2,1,2,3,55,1,107,"0,00%","328,8","121,7","8,43"
