Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,82,0,122,"0,00%","332,9","123,2","11,30"
Total,3000,2,1,2,2,82,0,122,"0,00%","332,9","123,2","11,30"
