Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,2,63,1,95,"0,00%","118,3","43,8","8,63"
Total,1000,2,2,2,2,63,1,95,"0,00%","118,3","43,8","8,63"
