Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,593,577,1108,1288,1532,71,1932,"0,00%","91,0","37,4","391,65"
Total,1000,593,577,1108,1288,1532,71,1932,"0,00%","91,0","37,4","391,65"
