Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,369,68,881,1051,1846,30,2246,"0,00%","180,1","74,1","411,10"
Total,2000,369,68,881,1051,1846,30,2246,"0,00%","180,1","74,1","411,10"
