Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,2,2,118,1,137,"0,00%","153,8","56,9","15,40"
Total,1000,3,1,2,2,118,1,137,"0,00%","153,8","56,9","15,40"
