Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,3,95,1,132,"0,00%","290,4","107,5","13,47"
Total,2000,3,1,2,3,95,1,132,"0,00%","290,4","107,5","13,47"
