Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,61,1,96,"0,00%","288,0","106,6","7,97"
Total,2000,2,2,2,3,61,1,96,"0,00%","288,0","106,6","7,97"
