Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,3,98,1,123,"0,00%","154,2","57,1","13,38"
Total,1000,3,2,2,3,98,1,123,"0,00%","154,2","57,1","13,38"
