Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,82,2,104,"0,00%","155,9","58,9","11,15"
Total,1000,3,2,3,3,82,2,104,"0,00%","155,9","58,9","11,15"
