Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,44,1,119,"0,00%","295,4","111,6","10,03"
Total,2000,2,1,2,2,44,1,119,"0,00%","295,4","111,6","10,03"
