Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,1,2,73,0,100,"0,00%","156,9","59,3","10,04"
Total,1000,2,1,1,2,73,0,100,"0,00%","156,9","59,3","10,04"
