Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,19,1,1001,"0,00%","424,1","160,3","19,03"
Total,3000,3,2,3,3,19,1,1001,"0,00%","424,1","160,3","19,03"
