Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,1,2,55,0,140,"0,00%","411,0","155,3","11,39"
Total,3000,2,1,1,2,55,0,140,"0,00%","411,0","155,3","11,39"
