Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,3,5,8,56,2,168,"0,00%","313,5","79,0","12,64"
Total,3000,5,3,5,8,56,2,168,"0,00%","313,5","79,0","12,64"
