Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,6,95,2,137,"0,00%","114,8","28,9","13,15"
Total,1000,5,4,5,6,95,2,137,"0,00%","114,8","28,9","13,15"
