Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,3,90,1,114,"0,00%","95,6","35,4","11,40"
Total,1000,3,2,2,3,90,1,114,"0,00%","95,6","35,4","11,40"
