Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,114,1,122,"0,00%","95,5","35,4","13,43"
Total,1000,3,2,3,3,114,1,122,"0,00%","95,5","35,4","13,43"
