Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,35,0,140,"0,00%","270,8","100,2","10,58"
Total,3000,2,1,2,2,35,0,140,"0,00%","270,8","100,2","10,58"
