Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,3,121,1,138,"0,00%","291,6","113,0","14,60"
Total,2000,4,2,3,3,121,1,138,"0,00%","291,6","113,0","14,60"
