Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,94,1,130,"0,00%","292,7","113,5","13,44"
Total,2000,3,1,2,2,94,1,130,"0,00%","292,7","113,5","13,44"
