Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7344,7532,11073,11527,12246,365,13179,"0,00%","95,3","39,1","2972,59"
Total,2000,7344,7532,11073,11527,12246,365,13179,"0,00%","95,3","39,1","2972,59"
