Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,12487,12896,20501,20876,21564,532,23349,"0,00%","95,1","39,1","5854,04"
Total,3000,12487,12896,20501,20876,21564,532,23349,"0,00%","95,1","39,1","5854,04"
