Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,19,11,12,47,249,9,351,"0,00%","96,3","39,5","40,47"
Total,1000,19,11,12,47,249,9,351,"0,00%","96,3","39,5","40,47"
