Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,57,11,19,472,1018,8,1034,"0,00%","270,4","111,1","191,87"
Total,3000,57,11,19,472,1018,8,1034,"0,00%","270,4","111,1","191,87"
