Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,98,0,156,"0,00%","274,1","101,4","14,28"
Total,3000,3,1,2,2,98,0,156,"0,00%","274,1","101,4","14,28"
