Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,1,2,95,0,119,"0,00%","154,6","58,4","13,84"
Total,1000,3,1,1,2,95,0,119,"0,00%","154,6","58,4","13,84"
