Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,27,1,117,"0,00%","411,2","155,4","8,27"
Total,3000,2,1,2,2,27,1,117,"0,00%","411,2","155,4","8,27"
