Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,1,2,111,0,136,"0,00%","293,9","111,1","14,42"
Total,2000,2,1,1,2,111,0,136,"0,00%","293,9","111,1","14,42"
