Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,66,2,90,"0,00%","155,7","58,8","8,91"
Total,1000,3,2,3,3,66,2,90,"0,00%","155,7","58,8","8,91"
