timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549584119347,6541,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584119347,78751,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584120347,17763,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584120347,78784,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584121348,12720,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584121348,78783,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584122348,15125,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584122348,78783,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584123348,13944,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584123348,78783,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584124348,15018,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584124348,78782,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584125349,15769,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584125349,78782,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584126349,14698,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584126349,78782,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
