Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,11,3,4,7,174,2,1004,"0,00%","416,4","198,4","66,84"
Total,3000,11,3,4,7,174,2,1004,"0,00%","416,4","198,4","66,84"
