Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,30,7,25,110,1010,5,1084,"0,00%","420,6","200,8","128,18"
Total,3000,30,7,25,110,1010,5,1084,"0,00%","420,6","200,8","128,18"
