Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,30,4,6,126,1002,3,1006,"0,00%","293,2","139,8","134,36"
Total,2000,30,4,6,126,1002,3,1006,"0,00%","293,2","139,8","134,36"
