timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549802984207,2912,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802984207,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802985208,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802985208,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802986208,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802986208,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802987208,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802987209,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802988209,249,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802988209,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802989209,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802989209,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802990210,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802990210,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802991210,5889,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802991210,8510,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802992211,1749,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802992211,8509,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802993211,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802993211,8508,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802994212,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802994212,8508,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802995212,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802995212,8508,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802996212,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802996213,8508,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802997213,1126,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802997213,8508,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802998213,249,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802998213,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549802999214,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549802999214,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549803000214,250,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549803000214,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549803001214,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549803001214,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549803002215,0,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549803002215,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549803003215,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549803003215,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549803004215,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549803004216,8511,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549803005216,249,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
