timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1549619631208,62,Petición HTTP,200,OK,Grupo de Hilos 1-28,text,true,,418,138,39,39,62,0,20
1549619631154,119,Petición HTTP,200,OK,Grupo de Hilos 1-3,text,true,,418,138,39,39,119,0,79
1549619631148,126,Petición HTTP,200,OK,Grupo de Hilos 1-22,text,true,,420,138,39,39,126,0,80
1549619631155,119,Petición HTTP,200,OK,Grupo de Hilos 1-8,text,true,,419,138,37,37,119,0,73
1549619631196,78,Petición HTTP,200,OK,Grupo de Hilos 1-27,text,true,,419,138,37,37,78,0,32
1549619631155,119,Petición HTTP,200,OK,Grupo de Hilos 1-7,text,true,,419,138,37,37,119,0,73
1549619631155,120,Petición HTTP,200,OK,Grupo de Hilos 1-10,text,true,,418,138,36,36,120,0,73
1549619631268,7,Petición HTTP,200,OK,Grupo de Hilos 1-38,text,true,,418,138,34,34,7,0,1
1549619631155,120,Petición HTTP,200,OK,Grupo de Hilos 1-18,text,true,,418,138,34,34,120,0,73
1549619631155,121,Petición HTTP,200,OK,Grupo de Hilos 1-16,text,true,,418,138,33,33,121,0,73
1549619631171,106,Petición HTTP,200,OK,Grupo de Hilos 1-20,text,true,,419,138,33,33,106,0,57
1549619631171,107,Petición HTTP,200,OK,Grupo de Hilos 1-21,text,true,,419,138,32,32,107,0,57
1549619631154,125,Petición HTTP,200,OK,Grupo de Hilos 1-17,text,true,,419,138,31,31,125,0,74
1549619631155,124,Petición HTTP,200,OK,Grupo de Hilos 1-13,text,true,,419,138,31,31,124,0,73
1549619631147,133,Petición HTTP,200,OK,Grupo de Hilos 1-14,text,true,,418,138,31,31,133,0,81
1549619631156,124,Petición HTTP,200,OK,Grupo de Hilos 1-12,text,true,,419,138,30,30,124,0,72
1549619631154,127,Petición HTTP,200,OK,Grupo de Hilos 1-4,text,true,,419,138,29,29,127,0,74
1549619631155,126,Petición HTTP,200,OK,Grupo de Hilos 1-15,text,true,,418,138,28,28,126,0,73
1549619631257,25,Petición HTTP,200,OK,Grupo de Hilos 1-35,text,true,,418,138,27,27,25,0,1
1549619631279,3,Petición HTTP,200,OK,Grupo de Hilos 1-41,text,true,,418,138,27,27,3,0,1
1549619631184,98,Petición HTTP,200,OK,Grupo de Hilos 1-25,text,true,,420,138,27,27,98,0,51
1549619631193,90,Petición HTTP,200,OK,Grupo de Hilos 1-26,text,true,,419,138,26,26,90,0,41
1549619631162,122,Petición HTTP,200,OK,Grupo de Hilos 1-23,text,true,,418,138,25,25,122,0,72
1549619631224,60,Petición HTTP,200,OK,Grupo de Hilos 1-30,text,true,,418,138,24,24,60,0,10
1549619631169,116,Petición HTTP,200,OK,Grupo de Hilos 1-24,text,true,,418,138,23,23,116,0,65
1549619631154,131,Petición HTTP,200,OK,Grupo de Hilos 1-1,text,true,,419,138,22,22,131,0,80
1549619631283,2,Petición HTTP,200,OK,Grupo de Hilos 1-42,text,true,,419,138,22,22,2,0,0
1549619631220,66,Petición HTTP,200,OK,Grupo de Hilos 1-29,text,true,,419,138,21,21,66,0,14
1549619631154,133,Petición HTTP,200,OK,Grupo de Hilos 1-2,text,true,,419,138,20,20,132,0,80
1549619631261,26,Petición HTTP,200,OK,Grupo de Hilos 1-36,text,true,,420,138,20,20,26,0,0
1549619631156,132,Petición HTTP,200,OK,Grupo de Hilos 1-19,text,true,,418,138,20,20,132,0,71
1549619631152,131,Petición HTTP,200,OK,Grupo de Hilos 1-6,text,true,,418,138,19,19,131,0,81
1549619631287,3,Petición HTTP,200,OK,Grupo de Hilos 1-43,text,true,,419,138,15,15,3,0,0
1549619631239,32,Petición HTTP,200,OK,Grupo de Hilos 1-32,text,true,,419,138,13,13,32,0,1
1549619631265,5,Petición HTTP,200,OK,Grupo de Hilos 1-37,text,true,,418,138,12,12,5,0,0
1549619631242,30,Petición HTTP,200,OK,Grupo de Hilos 1-33,text,true,,419,138,11,11,30,0,6
1549619631277,15,Petición HTTP,200,OK,Grupo de Hilos 1-40,text,true,,419,138,11,11,15,0,12
1549619631236,36,Petición HTTP,200,OK,Grupo de Hilos 1-31,text,true,,418,138,39,39,36,0,4
1549619631254,18,Petición HTTP,200,OK,Grupo de Hilos 1-34,text,true,,419,138,39,39,18,0,1
1549619631271,21,Petición HTTP,200,OK,Grupo de Hilos 1-39,text,true,,418,138,9,9,21,0,19
1549619631148,124,Petición HTTP,200,OK,Grupo de Hilos 1-9,text,true,,418,138,39,39,124,0,80
1549619631154,118,Petición HTTP,200,OK,Grupo de Hilos 1-5,text,true,,419,138,39,39,118,0,81
1549619631168,104,Petición HTTP,200,OK,Grupo de Hilos 1-11,text,true,,418,138,39,39,104,0,60
1549619631294,5,Petición HTTP,200,OK,Grupo de Hilos 1-45,text,true,,418,138,3,3,4,0,1
1549619631290,9,Petición HTTP,200,OK,Grupo de Hilos 1-44,text,true,,419,138,2,2,9,0,6
1549619631298,4,Petición HTTP,200,OK,Grupo de Hilos 1-46,text,true,,418,138,2,2,4,0,1
1549619631301,3,Petición HTTP,200,OK,Grupo de Hilos 1-47,text,true,,420,138,1,1,3,0,1
1549619631305,3,Petición HTTP,200,OK,Grupo de Hilos 1-48,text,true,,418,138,1,1,3,0,1
