Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,4,5,81,3,124,"0,00%","96,6","43,1","11,36"
Total,1000,5,4,4,5,81,3,124,"0,00%","96,6","43,1","11,36"
