timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549612341887,21144,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612341887,2125,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612342887,21624,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612342887,6775,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612343888,22169,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612343888,11389,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612344888,22314,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612344888,8500,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612345888,22603,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612345888,10790,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612346888,22733,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612346888,8635,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612347889,22965,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612347889,8291,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612348889,23163,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612348889,9316,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612349889,23459,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612349889,13459,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612350890,23616,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612350890,10099,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549612351890,23967,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549612351890,8988,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
