Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,4,5,63,3,136,"0,00%","272,8","121,7","10,66"
Total,3000,5,4,4,5,63,3,136,"0,00%","272,8","121,7","10,66"
