Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,4,43,1,115,"0,00%","187,8","83,7","9,33"
Total,2000,3,2,3,4,43,1,115,"0,00%","187,8","83,7","9,33"
