Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,14,1,127,"0,00%","270,7","100,2","9,25"
Total,3000,2,1,2,2,14,1,127,"0,00%","270,7","100,2","9,25"
