Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,66,1,117,"0,00%","96,0","35,5","10,58"
Total,1000,2,1,2,2,66,1,117,"0,00%","96,0","35,5","10,58"
