Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,98,1,141,"0,00%","186,5","69,0","13,14"
Total,2000,2,1,2,2,98,1,141,"0,00%","186,5","69,0","13,14"
