Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,3,4,5,84,3,168,"0,00%","274,1","106,3","13,98"
Total,3000,5,3,4,5,84,3,168,"0,00%","274,1","106,3","13,98"
