Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,104,1,159,"0,00%","275,3","106,7","14,94"
Total,3000,3,2,3,3,104,1,159,"0,00%","275,3","106,7","14,94"
