Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,40,1,101,"0,00%","96,1","37,3","8,92"
Total,1000,3,2,3,3,40,1,101,"0,00%","96,1","37,3","8,92"
