timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549779343941,15408,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779343942,6966,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779344942,18421,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779344942,85989,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779345942,19681,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779345942,63567,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779346943,20471,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779346943,98498,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779347943,22400,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779347943,98000,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779348943,25651,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779348943,94611,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779349943,26904,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779349943,97500,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779350944,27011,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779350944,97371,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779351944,27423,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779351944,98125,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779352944,27603,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779352944,98000,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779353945,28274,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779353945,95603,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549779354945,28644,18.222.215.166 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549779354945,97875,18.222.215.166 CPU,,,,,true,,0,0,0,0,null,0,0,0
