timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549895690344,5420,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895690344,6272,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895691345,51464,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895691345,10589,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895692345,72704,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895692345,12461,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895693345,98500,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895693345,14142,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895694346,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895694346,17072,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895695346,98125,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895695346,20019,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895696346,98000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895696346,21926,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895697347,98250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895697347,22368,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895698347,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895698347,22432,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895699347,98000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895699347,22785,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895700347,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895700348,23292,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895701348,97503,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895701348,23568,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
