Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,11,4,11,23,222,1,312,"0,00%","394,2","99,3","35,92"
Total,3000,11,4,11,23,222,1,312,"0,00%","394,2","99,3","35,92"
